Row3,Cost1,Cost2,Id
C11,40000,178221,2193
F11,3000,85820,2194
A11,40000,170619,2195
B11,3000,284973,2196
F11,40000,53116,2197
F11,40000,274058,2198
E11,3000,96209,2199
F11,3000,166293,2200
D11,40000,273146,2201
D11,3000,196403,2202
B11,3000,165794,2203
B11,40000,13562,2204
F11,40000,65103,2205
D11,40000,298112,2206
A11,40000,195755,2207
A11,40000,37496,2208
C11,40000,195922,2209
A11,3000,44182,2210
F11,40000,149275,2211
D11,3000,143567,2212
D11,40000,31884,2213
A11,40000,225799,2214
F11,40000,134545,2215
C11,40000,192807,2216
A11,3000,178447,2217
F11,3000,277057,2218
A11,40000,158416,2219
A11,40000,38655,2220
F11,40000,41752,2221
D11,3000,239139,2222
A11,40000,172417,2223
C11,40000,74761,2224
F11,3000,101594,2225
F11,3000,14652,2226
C11,3000,255562,2227
B11,3000,16638,2228
F11,40000,271709,2229
B11,40000,53144,2230
B11,40000,183007,2231
F11,3000,104913,2232
C11,40000,199459,2233
A11,40000,197526,2234
C11,3000,138071,2235
F11,3000,128514,2236
D11,3000,99495,2237
E11,40000,51447,2238
C11,3000,97905,2239
A11,3000,274703,2240
E11,3000,226553,2241
E11,3000,229920,2242
B11,3000,261924,2243
F11,40000,249,2244
D11,3000,272514,2245
D11,3000,132946,2246
A11,40000,297982,2247
D11,3000,229986,2248
F11,40000,290071,2249
D11,40000,236169,2250
C11,40000,28632,2251
C11,40000,211649,2252
D11,3000,231361,2253
F11,40000,51424,2254
B11,40000,183562,2255
C11,3000,166809,2256
E11,40000,117837,2257
B11,3000,292214,2258
D11,3000,299043,2259
C11,3000,59272,2260
A11,40000,296538,2261
A11,40000,291575,2262
B11,3000,263076,2263
C11,40000,3381,2264
F11,40000,119296,2265
B11,40000,112454,2266
C11,40000,244674,2267
A11,40000,152401,2268
E11,40000,254991,2269
D11,40000,112339,2270
B11,3000,154811,2271
B11,3000,2925,2272
D11,40000,138264,2273
E11,40000,259108,2274
B11,40000,249225,2275
C11,3000,225525,2276
E11,40000,217336,2277
A11,40000,65713,2278
D11,40000,290081,2279
E11,40000,33474,2280
D11,40000,262337,2281
F11,3000,86707,2282
C11,3000,280979,2283
F11,3000,239806,2284
F11,3000,59449,2285
D11,3000,279698,2286
B11,40000,88191,2287
D11,3000,269528,2288
E11,3000,210310,2289
B11,40000,198177,2290
B11,40000,44931,2291
D11,40000,290444,2292
E11,3000,230792,2293
C11,3000,107890,2294
F11,3000,95821,2295
F11,40000,112879,2296
D11,40000,292574,2297
A11,3000,71358,2298
C11,40000,58641,2299
A11,40000,180195,2300
B11,3000,218000,2301
C11,40000,37512,2302
A11,40000,28869,2303
C11,3000,94436,2304
C11,3000,272204,2305
D11,40000,197512,2306
F11,3000,270120,2307
B11,3000,17550,2308
E11,3000,33196,2309
A11,40000,28393,2310
C11,40000,136170,2311
D11,3000,41348,2312
C11,3000,249645,2313
B11,40000,195142,2314
F11,3000,110006,2315
D11,40000,114342,2316
A11,3000,19539,2317
C11,40000,94479,2318
A11,3000,284845,2319
D11,3000,76766,2320
E11,3000,270424,2321
B11,40000,270314,2322
F11,40000,72823,2323
E11,3000,123955,2324
D11,3000,43110,2325
A11,3000,193569,2326
A11,3000,232111,2327
E11,40000,21654,2328
E11,3000,52444,2329
B11,3000,72581,2330
B11,3000,277281,2331
F11,3000,145912,2332
F11,40000,146266,2333
C11,40000,265934,2334
C11,40000,252222,2335
D11,3000,15176,2336
D11,40000,112434,2337
C11,40000,171436,2338
D11,40000,59876,2339
D11,3000,40013,2340
E11,40000,182637,2341
A11,40000,104401,2342
B11,40000,84246,2343
D11,3000,293807,2344
B11,3000,51280,2345
F11,3000,88521,2346
B11,40000,181378,2347
C11,3000,289696,2348
C11,3000,135127,2349
C11,40000,177186,2350
B11,3000,2266,2351
F11,3000,113668,2352
E11,3000,152453,2353
E11,40000,127161,2354
D11,40000,293837,2355
C11,40000,5462,2356
E11,40000,194870,2357
C11,3000,210987,2358
F11,40000,248591,2359
C11,3000,287015,2360
F11,3000,101545,2361
B11,40000,27752,2362
B11,3000,211026,2363
F11,3000,106462,2364
C11,40000,110536,2365
D11,40000,194559,2366
E11,3000,101243,2367
D11,40000,137066,2368
A11,40000,178744,2369
C11,40000,297852,2370
A11,40000,205444,2371
C11,40000,12812,2372
D11,3000,259817,2373
C11,40000,142429,2374
C11,40000,142636,2375
A11,3000,155200,2376
E11,40000,71655,2377
C11,40000,98706,2378
E11,40000,74012,2379
F11,40000,197075,2380
E11,3000,181410,2381
E11,40000,154788,2382
E11,40000,269613,2383
C11,40000,591,2384
B11,3000,137048,2385
B11,3000,13415,2386
E11,40000,207369,2387
D11,40000,178361,2388
E11,3000,74345,2389
B11,40000,235583,2390
A11,3000,9247,2391
B11,40000,229246,2392
A11,40000,289135,2393
D11,3000,203486,2394
E11,3000,31075,2395
C11,3000,43807,2396
D11,3000,130992,2397
C11,40000,155611,2398
E11,40000,248089,2399
A11,3000,8637,2400
D11,3000,261095,2401
A11,40000,294381,2402
E11,40000,110987,2403
C11,3000,33611,2404
B11,40000,106116,2405
D11,3000,253955,2406
C11,40000,90282,2407
A11,40000,61600,2408
E11,3000,24037,2409
A11,3000,115627,2410
E11,40000,232800,2411
B11,3000,210813,2412
A11,3000,252319,2413
D11,3000,259620,2414
C11,40000,116560,2415
A11,3000,132924,2416
B11,40000,206307,2417
E11,3000,289045,2418
A11,40000,282658,2419
C11,3000,147356,2420
C11,3000,26160,2421
C11,3000,235748,2422
A11,3000,106870,2423
E11,40000,213501,2424
B11,40000,281119,2425
D11,40000,194784,2426
C11,3000,15023,2427
C11,3000,151883,2428
F11,3000,216216,2429
F11,3000,234124,2430
A11,3000,287193,2431
A11,40000,87385,2432
E11,3000,116038,2433
F11,40000,268246,2434
A11,3000,247716,2435
C11,40000,49117,2436
E11,3000,220971,2437
D11,40000,51762,2438
B11,40000,256670,2439
D11,3000,8864,2440
B11,40000,89644,2441
B11,40000,185776,2442
C11,40000,272458,2443
F11,40000,39799,2444
D11,3000,24448,2445
E11,3000,159967,2446
E11,3000,223987,2447
B11,3000,199969,2448
E11,3000,199945,2449
B11,40000,75754,2450
B11,40000,54756,2451
F11,40000,99679,2452
B11,40000,271238,2453
D11,3000,172674,2454
C11,40000,6133,2455
B11,3000,236949,2456
F11,3000,135344,2457
D11,3000,145249,2458
F11,3000,202034,2459
F11,3000,297691,2460
E11,3000,111658,2461
E11,40000,121532,2462
E11,40000,89158,2463
F11,40000,108125,2464
C11,40000,39320,2465
D11,3000,150644,2466
E11,40000,222856,2467
A11,3000,195561,2468
E11,3000,181607,2469
A11,40000,264217,2470
F11,40000,61373,2471
D11,40000,17647,2472
F11,40000,53600,2473
F11,40000,48591,2474
C11,3000,291358,2475
F11,40000,44481,2476
E11,3000,117448,2477
D11,40000,151561,2478
D11,40000,216380,2479
B11,3000,31070,2480
A11,3000,52257,2481
F11,3000,72017,2482
B11,3000,16941,2483
D11,40000,264279,2484
F11,40000,200605,2485
E11,40000,100197,2486
A11,40000,257872,2487
C11,40000,134167,2488
E11,3000,209754,2489
A11,3000,91353,2490
F11,40000,275127,2491
D11,40000,55677,2492
C11,3000,260015,2493
D11,3000,207246,2494
D11,3000,268922,2495
D11,40000,115988,2496
C11,40000,165109,2497
E11,40000,103249,2498
C11,40000,148750,2499
C11,3000,42350,2500
D11,40000,260876,2501
B11,3000,215383,2502
D11,3000,213147,2503
E11,3000,160863,2504
C11,3000,85867,2505
C11,40000,175297,2506
E11,40000,38630,2507
D11,3000,39981,2508
A11,40000,47628,2509
C11,40000,20219,2510
D11,3000,69460,2511
E11,3000,231926,2512
F11,3000,199127,2513
B11,40000,2088,2514
C11,40000,220651,2515
F11,3000,146346,2516
D11,40000,151631,2517
A11,3000,201229,2518
A11,3000,194137,2519
C11,40000,135520,2520
F11,40000,115968,2521
B11,40000,9215,2522
C11,3000,78864,2523
B11,40000,156941,2524
A11,3000,57207,2525
B11,3000,67488,2526
E11,3000,15473,2527
B11,40000,177994,2528
E11,40000,44130,2529
E11,3000,10822,2530
B11,40000,154144,2531
C11,40000,134676,2532
D11,3000,61562,2533
F11,3000,132398,2534
D11,3000,265140,2535
C11,3000,101167,2536
B11,3000,111563,2537
A11,40000,119811,2538
F11,3000,120501,2539
C11,3000,153834,2540
C11,3000,49481,2541
D11,40000,205477,2542
F11,3000,19799,2543
C11,40000,276063,2544
D11,40000,206405,2545
A11,3000,236066,2546
A11,40000,260795,2547
F11,3000,206076,2548
A11,3000,93104,2549
F11,3000,176614,2550
C11,3000,125197,2551
A11,3000,42560,2552
F11,40000,65751,2553
D11,40000,202502,2554
D11,3000,38499,2555
C11,3000,115396,2556
F11,3000,201351,2557
B11,40000,86699,2558
D11,40000,188665,2559
D11,40000,218669,2560
D11,40000,39674,2561
A11,40000,102268,2562
B11,40000,223970,2563
F11,40000,263727,2564
C11,40000,222539,2565
B11,3000,31782,2566
C11,3000,292095,2567
C11,3000,281298,2568
A11,40000,54078,2569
C11,3000,182191,2570
B11,40000,111466,2571
A11,40000,279369,2572
F11,40000,153290,2573
D11,40000,99097,2574
C11,40000,178528,2575
D11,3000,143933,2576
F11,40000,112296,2577
A11,3000,46547,2578
D11,3000,200162,2579
C11,40000,129606,2580
E11,3000,194225,2581
C11,3000,24296,2582
A11,3000,158059,2583
B11,40000,20564,2584
F11,40000,65166,2585
A11,40000,239186,2586
D11,3000,215604,2587
A11,3000,137255,2588
B11,40000,247950,2589
C11,40000,229544,2590
F11,3000,214807,2591
D11,3000,104844,2592
F11,3000,281164,2593
E11,3000,154294,2594
B11,40000,51608,2595
F11,3000,272929,2596
F11,40000,282375,2597
A11,40000,30555,2598
B11,3000,250403,2599
E11,40000,236843,2600
D11,3000,32755,2601
B11,40000,258018,2602
E11,3000,111795,2603
A11,40000,218211,2604
B11,40000,259735,2605
A11,40000,253375,2606
C11,3000,217377,2607
B11,3000,773,2608
A11,40000,255539,2609
A11,3000,284740,2610
B11,40000,229498,2611
B11,3000,123326,2612
B11,3000,89482,2613
E11,3000,150700,2614
C11,3000,77247,2615
D11,40000,170356,2616
D11,3000,114159,2617
C11,40000,106888,2618
D11,40000,34330,2619
C11,3000,98242,2620
E11,3000,33983,2621
B11,3000,291099,2622
A11,40000,32949,2623
C11,40000,213184,2624
E11,3000,192604,2625
D11,40000,17735,2626
E11,40000,289011,2627
E11,40000,60246,2628
E11,40000,22957,2629
B11,40000,94417,2630
A11,40000,160311,2631
E11,40000,60075,2632
B11,40000,31960,2633
F11,3000,225822,2634
F11,40000,164542,2635
E11,3000,249706,2636
C11,40000,132618,2637
B11,40000,64895,2638
E11,3000,262987,2639
D11,3000,104496,2640
A11,40000,132590,2641
A11,40000,159433,2642
D11,3000,8160,2643
B11,40000,29341,2644
F11,40000,274987,2645
E11,40000,252687,2646
C11,3000,97135,2647
F11,3000,205671,2648
D11,3000,22129,2649
E11,3000,24091,2650
F11,40000,208500,2651
F11,3000,133300,2652
A11,40000,204374,2653
F11,40000,30119,2654
E11,3000,155645,2655
E11,40000,236301,2656
B11,3000,180445,2657
C11,40000,248984,2658
B11,3000,64788,2659
C11,3000,249139,2660
E11,40000,83516,2661
C11,40000,158768,2662
D11,40000,267176,2663
C11,40000,240887,2664
A11,3000,129987,2665
C11,3000,213604,2666
B11,3000,55873,2667
C11,3000,42902,2668
C11,40000,66998,2669
C11,40000,151509,2670
C11,3000,126632,2671
E11,3000,219826,2672
D11,40000,152402,2673
C11,3000,109962,2674
E11,40000,154821,2675
A11,3000,175276,2676
E11,40000,35917,2677
C11,40000,79523,2678
C11,40000,144655,2679
F11,3000,201420,2680
C11,40000,82351,2681
E11,3000,205757,2682
D11,40000,94734,2683
A11,3000,115252,2684
A11,3000,211262,2685
A11,3000,181174,2686
E11,40000,58091,2687
C11,3000,46922,2688
A11,3000,241367,2689
C11,40000,202382,2690
D11,3000,131229,2691
C11,3000,34415,2692
B11,3000,275733,2693
A11,3000,56088,2694
B11,40000,108039,2695
E11,40000,141994,2696
D11,40000,224666,2697
E11,40000,140786,2698
E11,40000,154523,2699
C11,3000,134749,2700
F11,3000,182473,2701
A11,40000,10102,2702
E11,40000,158111,2703
F11,40000,109630,2704
E11,40000,105722,2705
B11,3000,48934,2706
C11,3000,255193,2707
F11,40000,278579,2708
F11,40000,271303,2709
C11,40000,18495,2710
A11,3000,98403,2711
C11,3000,85878,2712
A11,40000,283105,2713
C11,40000,192651,2714
D11,3000,116511,2715
F11,3000,72544,2716
A11,40000,151550,2717
F11,3000,140008,2718
A11,3000,203229,2719
D11,40000,111257,2720
C11,40000,140647,2721
D11,3000,173766,2722
D11,3000,16971,2723
F11,3000,290841,2724
B11,40000,239899,2725
D11,40000,37492,2726
B11,3000,280916,2727
B11,40000,153198,2728
D11,3000,294272,2729
D11,3000,224371,2730
A11,40000,30909,2731
F11,3000,131837,2732
E11,40000,203663,2733
E11,3000,251206,2734
C11,3000,298384,2735
D11,3000,254628,2736
E11,40000,295406,2737
C11,3000,93759,2738
D11,3000,14671,2739
F11,40000,48923,2740
B11,40000,82847,2741
D11,40000,147360,2742
F11,3000,26324,2743
D11,40000,211088,2744
D11,3000,203733,2745
D11,3000,206932,2746
C11,3000,243174,2747
D11,40000,130185,2748
D11,3000,236188,2749
E11,3000,296285,2750
B11,40000,118636,2751
C11,3000,47303,2752
E11,40000,72905,2753
B11,3000,66858,2754
B11,3000,269769,2755
F11,3000,107733,2756
F11,40000,140392,2757
A11,40000,189731,2758
A11,40000,89264,2759
B11,40000,295151,2760
F11,3000,32744,2761
E11,3000,184780,2762
D11,3000,247032,2763
E11,40000,170295,2764
B11,40000,153947,2765
E11,40000,14568,2766
A11,3000,180239,2767
F11,40000,98957,2768
F11,40000,201932,2769
E11,3000,4307,2770
D11,40000,34290,2771
A11,40000,124385,2772
E11,40000,105589,2773
F11,3000,154173,2774
B11,40000,234143,2775
E11,3000,207204,2776
E11,3000,125325,2777
D11,3000,200575,2778
E11,40000,159145,2779
C11,3000,250877,2780
C11,40000,64543,2781
C11,40000,245079,2782
C11,3000,154814,2783
D11,40000,143506,2784
E11,3000,249899,2785
A11,40000,280661,2786
F11,40000,28084,2787
A11,40000,201725,2788
C11,40000,50883,2789
A11,40000,191568,2790
F11,40000,295177,2791
A11,3000,231012,2792
B11,40000,262829,2793
D11,3000,6103,2794
A11,40000,62724,2795
B11,3000,62965,2796
E11,40000,90706,2797
B11,3000,86546,2798
E11,40000,265555,2799
D11,3000,62185,2800
C11,40000,288151,2801
B11,40000,168274,2802
A11,3000,142908,2803
F11,3000,9377,2804
E11,40000,32933,2805
E11,3000,89740,2806
B11,3000,5754,2807
E11,3000,134294,2808
D11,40000,130712,2809
F11,40000,44496,2810
D11,3000,28185,2811
D11,40000,57001,2812
B11,40000,240495,2813
A11,40000,36993,2814
F11,40000,244858,2815
D11,3000,230601,2816
F11,40000,283156,2817
B11,3000,118536,2818
C11,3000,54375,2819
A11,40000,109494,2820
D11,3000,35907,2821
E11,3000,2650,2822
E11,40000,165082,2823
D11,3000,216722,2824
D11,3000,17232,2825
D11,40000,180683,2826
E11,40000,290659,2827
A11,3000,232522,2828
B11,3000,113971,2829
F11,40000,8075,2830
C11,40000,22800,2831
F11,3000,191782,2832
D11,3000,146100,2833
D11,3000,59077,2834
C11,3000,84682,2835
E11,3000,125065,2836
C11,3000,232586,2837
B11,40000,199947,2838
B11,40000,236326,2839
D11,40000,181584,2840
A11,40000,296250,2841
B11,40000,10167,2842
E11,3000,16827,2843
F11,40000,111945,2844
E11,40000,1558,2845
F11,3000,144664,2846
C11,40000,40440,2847
F11,3000,231168,2848
B11,3000,69504,2849
B11,40000,213699,2850
D11,40000,37319,2851
F11,40000,152631,2852
B11,40000,265406,2853
E11,3000,298999,2854
D11,40000,15541,2855
B11,3000,138047,2856
C11,3000,26704,2857
A11,40000,6934,2858
E11,3000,257795,2859
D11,40000,72157,2860
E11,3000,176261,2861
A11,3000,37643,2862
D11,3000,94465,2863
E11,40000,274879,2864
D11,40000,40120,2865
C11,40000,262456,2866
A11,40000,120958,2867
D11,3000,211080,2868
E11,40000,192885,2869
F11,40000,116144,2870
F11,40000,11656,2871
E11,40000,175616,2872
D11,40000,187726,2873
F11,40000,164860,2874
F11,40000,104339,2875
E11,40000,45339,2876
E11,3000,92806,2877
E11,3000,261218,2878
A11,40000,42137,2879
C11,3000,110907,2880
B11,40000,43256,2881
B11,3000,258993,2882
F11,3000,205144,2883
C11,40000,123452,2884
C11,3000,143735,2885
A11,3000,30370,2886
F11,3000,139866,2887
B11,3000,82467,2888
A11,40000,154914,2889
A11,3000,284482,2890
F11,40000,119219,2891
B11,3000,140612,2892
D11,40000,214137,2893
C11,40000,50626,2894
F11,40000,16524,2895
D11,3000,289577,2896
F11,40000,4658,2897
A11,40000,10929,2898
D11,40000,136334,2899
D11,40000,87208,2900
F11,40000,69962,2901
A11,3000,96388,2902
C11,3000,88491,2903
F11,3000,297637,2904
F11,40000,46551,2905
F11,40000,241392,2906
C11,40000,72810,2907
B11,40000,103357,2908
E11,40000,286507,2909
C11,40000,209588,2910
F11,40000,91674,2911
C11,40000,43666,2912
C11,40000,97005,2913
C11,3000,187535,2914
E11,3000,189732,2915
B11,40000,36087,2916
C11,40000,118992,2917
B11,3000,238284,2918
F11,40000,231598,2919
B11,40000,248576,2920
C11,40000,1383,2921
C11,3000,174281,2922
B11,3000,87602,2923
E11,40000,278054,2924
E11,3000,169021,2925
E11,3000,14143,2926
B11,40000,253841,2927
E11,3000,128110,2928
B11,3000,139667,2929
D11,40000,56825,2930
D11,3000,156307,2931
E11,3000,279699,2932
C11,40000,49077,2933
F11,40000,273213,2934
C11,40000,18309,2935
D11,3000,220363,2936
C11,3000,248149,2937
A11,40000,250783,2938
C11,3000,113069,2939
A11,3000,235764,2940
F11,40000,172979,2941
B11,3000,203167,2942
B11,3000,22639,2943
A11,3000,243995,2944
E11,3000,113868,2945
A11,40000,80132,2946
C11,40000,183994,2947
D11,40000,2494,2948
C11,3000,32220,2949
F11,3000,150388,2950
B11,40000,272353,2951
A11,40000,154732,2952
C11,40000,263852,2953
D11,40000,28597,2954
B11,40000,169890,2955
F11,40000,67513,2956
B11,3000,153058,2957
E11,3000,158019,2958
B11,3000,139909,2959
B11,40000,163921,2960
D11,3000,105992,2961
D11,3000,191290,2962
F11,3000,262155,2963
C11,3000,245085,2964
C11,3000,214551,2965
E11,3000,3935,2966
B11,40000,226058,2967
A11,40000,91507,2968
A11,40000,24336,2969
E11,40000,143709,2970
F11,3000,152014,2971
F11,40000,12935,2972
E11,3000,53062,2973
B11,3000,271870,2974
D11,3000,189800,2975
C11,3000,23596,2976
B11,40000,223766,2977
C11,40000,273969,2978
E11,40000,164103,2979
D11,40000,255614,2980
A11,3000,149201,2981
D11,3000,65657,2982
A11,40000,29943,2983
F11,40000,243696,2984
F11,3000,289000,2985
E11,40000,279164,2986
B11,40000,41994,2987
D11,3000,277884,2988
A11,3000,131851,2989
B11,3000,296575,2990
D11,40000,132244,2991
C11,40000,73139,2992
C11,3000,106989,2993
F11,3000,223301,2994
B11,40000,46941,2995
E11,40000,152165,2996
A11,40000,258403,2997
C11,40000,277124,2998
B11,40000,128736,2999
D11,3000,206456,3000
C11,40000,4500,3001
F11,3000,264986,3002
C11,3000,112020,3003
E11,3000,39945,3004
F11,40000,74648,3005
F11,40000,35988,3006
E11,40000,237528,3007
A11,40000,31127,3008
E11,3000,290537,3009
F11,3000,230315,3010
A11,40000,261369,3011
D11,40000,159709,3012
C11,40000,177201,3013
D11,3000,19533,3014
E11,3000,99399,3015
C11,3000,20335,3016
E11,3000,142479,3017
A11,40000,193862,3018
D11,40000,198014,3019
D11,40000,268258,3020
A11,40000,148563,3021
A11,40000,26188,3022
B11,3000,187318,3023
C11,3000,213007,3024
B11,3000,25036,3025
A11,40000,178181,3026
C11,3000,164427,3027
D11,3000,195042,3028
E11,40000,18074,3029
D11,3000,246573,3030
B11,3000,110170,3031
B11,3000,285979,3032
F11,3000,33737,3033
B11,3000,227786,3034
D11,3000,78847,3035
E11,40000,202300,3036
F11,40000,230278,3037
F11,40000,48534,3038
B11,3000,9912,3039
E11,3000,72739,3040
F11,3000,184536,3041
D11,3000,76720,3042
E11,3000,38136,3043
E11,3000,182476,3044
A11,3000,88630,3045
A11,3000,28570,3046
A11,3000,103080,3047
B11,40000,22952,3048
F11,3000,176219,3049
B11,40000,54539,3050
E11,40000,274022,3051
F11,3000,191813,3052
F11,40000,230703,3053
B11,40000,170811,3054
F11,3000,32639,3055
D11,3000,296502,3056
F11,40000,78305,3057
B11,40000,77805,3058
C11,40000,278429,3059
A11,40000,288143,3060
F11,40000,273718,3061
C11,3000,269926,3062
D11,3000,176322,3063
C11,3000,81224,3064
F11,3000,209469,3065
E11,3000,241983,3066
F11,3000,258659,3067
B11,3000,108004,3068
C11,40000,297633,3069
F11,3000,230335,3070
C11,3000,230276,3071
A11,3000,51617,3072
C11,40000,96884,3073
F11,3000,266598,3074
D11,3000,289674,3075
C11,40000,108832,3076
B11,3000,62335,3077
B11,3000,171199,3078
C11,3000,299740,3079
E11,3000,259929,3080
A11,3000,276584,3081
C11,40000,191638,3082
C11,40000,190986,3083
E11,40000,127322,3084
A11,40000,139308,3085
A11,3000,224872,3086
D11,3000,124327,3087
B11,40000,244115,3088
C11,3000,14088,3089
F11,3000,149432,3090
D11,40000,286070,3091
E11,3000,150387,3092
D11,3000,17430,3093
C11,3000,225739,3094
D11,3000,216856,3095
E11,40000,244805,3096
D11,3000,42833,3097
C11,40000,261605,3098
B11,40000,270413,3099
A11,40000,213475,3100
E11,3000,14163,3101
A11,3000,262679,3102
E11,40000,298982,3103
A11,40000,172692,3104
A11,3000,276738,3105
B11,40000,219620,3106
B11,40000,257650,3107
C11,3000,154536,3108
E11,3000,181051,3109
F11,40000,96799,3110
C11,3000,153750,3111
A11,40000,51335,3112
D11,3000,178711,3113
E11,3000,169642,3114
D11,3000,161349,3115
C11,3000,60274,3116
E11,3000,107495,3117
D11,40000,29880,3118
B11,3000,86466,3119
D11,3000,116596,3120
A11,3000,163903,3121
B11,40000,259863,3122
C11,40000,229263,3123
F11,3000,256714,3124
C11,40000,142720,3125
C11,3000,175819,3126
E11,40000,225843,3127
F11,40000,190212,3128
B11,3000,269399,3129
F11,3000,283823,3130
A11,3000,50750,3131
B11,3000,179344,3132
C11,3000,192696,3133
B11,3000,247419,3134
D11,40000,54669,3135
A11,40000,234800,3136
D11,40000,27322,3137
D11,3000,219933,3138
D11,40000,242511,3139
A11,40000,13952,3140
B11,40000,281626,3141
B11,40000,138420,3142
C11,3000,253786,3143
A11,40000,158765,3144
D11,3000,159916,3145
E11,40000,50375,3146
E11,3000,191831,3147
A11,3000,60427,3148
D11,3000,107332,3149
E11,3000,271192,3150
D11,40000,1459,3151
A11,3000,280255,3152
E11,3000,42182,3153
B11,40000,182230,3154
C11,3000,136640,3155
C11,3000,264897,3156
A11,3000,174829,3157
C11,40000,207429,3158
A11,40000,245019,3159
E11,3000,260626,3160
C11,3000,131733,3161
F11,3000,235502,3162
C11,3000,194070,3163
F11,3000,256580,3164
C11,3000,172601,3165
B11,3000,296224,3166
E11,3000,23363,3167
F11,40000,243014,3168
B11,3000,158674,3169
B11,40000,68446,3170
B11,3000,69375,3171
D11,40000,212930,3172
E11,40000,62335,3173
C11,3000,154305,3174
D11,40000,123417,3175
D11,3000,192734,3176
B11,3000,265233,3177
F11,40000,172462,3178
C11,3000,154188,3179
A11,3000,148934,3180
E11,3000,211772,3181
C11,40000,244045,3182
E11,40000,271190,3183
B11,3000,272198,3184
B11,3000,200297,3185
E11,40000,222132,3186
C11,3000,95501,3187
C11,3000,265799,3188
D11,3000,242976,3189
F11,40000,52402,3190
F11,40000,66118,3191
C11,40000,66683,3192
E11,3000,165098,3193
D11,40000,56225,3194
B11,3000,33026,3195
A11,3000,33963,3196
B11,3000,296465,3197
C11,40000,187051,3198
B11,3000,222762,3199
B11,3000,216419,3200
E11,3000,224430,3201
B11,40000,120004,3202
F11,40000,4720,3203
D11,3000,152154,3204
C11,3000,25139,3205
A11,40000,10285,3206
E11,40000,282416,3207
E11,40000,282127,3208
D11,3000,63898,3209
E11,3000,187412,3210
F11,3000,65052,3211
A11,40000,69500,3212
D11,40000,195506,3213
A11,40000,9539,3214
E11,3000,15209,3215
D11,40000,269612,3216
C11,40000,25534,3217
A11,3000,94096,3218
A11,3000,191466,3219
C11,3000,248356,3220
A11,3000,292958,3221
F11,40000,135907,3222
D11,3000,80477,3223
D11,3000,233636,3224
E11,3000,192997,3225
D11,3000,153863,3226
D11,3000,293871,3227
D11,40000,178154,3228
A11,3000,60736,3229
C11,40000,47024,3230
D11,3000,279703,3231
E11,40000,82206,3232
D11,40000,179029,3233
E11,40000,83601,3234
D11,3000,109229,3235
B11,3000,114149,3236
C11,3000,937,3237
E11,3000,93111,3238
D11,40000,192991,3239
A11,40000,151827,3240
D11,40000,114612,3241
B11,3000,145050,3242
A11,40000,145090,3243
A11,40000,76808,3244
C11,40000,78112,3245
B11,40000,96065,3246
B11,3000,273865,3247
B11,40000,343,3248
E11,40000,166778,3249
C11,40000,88074,3250
E11,3000,105602,3251
A11,40000,203498,3252
F11,3000,115090,3253
A11,3000,174118,3254
A11,3000,61409,3255
F11,40000,212638,3256
E11,40000,172883,3257
F11,40000,100669,3258
D11,40000,278693,3259
C11,3000,41893,3260
D11,40000,159655,3261
C11,3000,194031,3262
A11,3000,24571,3263
D11,40000,179700,3264
B11,40000,114091,3265
E11,40000,13637,3266
F11,40000,213064,3267
A11,3000,287386,3268
E11,40000,264765,3269
F11,3000,14090,3270
C11,3000,298290,3271
F11,40000,98384,3272
A11,40000,296371,3273
E11,3000,245118,3274
F11,40000,31900,3275
C11,3000,227323,3276
A11,3000,98148,3277
A11,3000,31795,3278
D11,40000,138611,3279
D11,3000,57231,3280
C11,40000,231564,3281
F11,3000,51654,3282
A11,3000,296731,3283
F11,3000,84876,3284
C11,40000,277908,3285
B11,40000,271231,3286
C11,3000,1152,3287
B11,3000,88887,3288
C11,40000,241880,3289
D11,3000,183502,3290
D11,40000,126886,3291
D11,40000,58617,3292
B11,40000,100391,3293
F11,40000,184169,3294
E11,40000,278679,3295
F11,3000,27028,3296
B11,3000,262540,3297
C11,3000,221451,3298
E11,3000,4102,3299
A11,40000,277508,3300
B11,3000,64134,3301
D11,3000,23771,3302
A11,3000,283914,3303
E11,40000,276779,3304
E11,3000,260597,3305
B11,40000,189905,3306
E11,3000,28056,3307
D11,40000,95901,3308
A11,40000,50286,3309
D11,3000,46857,3310
F11,3000,86715,3311
A11,3000,49582,3312
C11,3000,122477,3313
E11,3000,70388,3314
D11,40000,46344,3315
B11,3000,11258,3316
F11,40000,42963,3317
B11,40000,44355,3318
A11,40000,145360,3319
E11,3000,272838,3320
C11,40000,237693,3321
A11,40000,239339,3322
A11,40000,120569,3323
F11,40000,1748,3324
C11,40000,39360,3325
D11,40000,237221,3326
A11,40000,112998,3327
A11,40000,210301,3328
D11,40000,72858,3329
E11,40000,88463,3330
C11,3000,125172,3331
C11,3000,12708,3332
E11,3000,133298,3333
C11,3000,159244,3334
D11,3000,75333,3335
A11,3000,204632,3336
C11,3000,256253,3337
C11,40000,186629,3338
E11,40000,203880,3339
F11,3000,224089,3340
E11,3000,290010,3341
A11,40000,65548,3342
D11,3000,64991,3343
B11,3000,107282,3344
A11,3000,8427,3345
B11,3000,92032,3346
A11,40000,150073,3347
D11,3000,239526,3348
A11,3000,148944,3349
E11,40000,95558,3350
D11,3000,60067,3351
A11,40000,238095,3352
A11,40000,184216,3353
C11,40000,224667,3354
C11,3000,72518,3355
A11,40000,149756,3356
C11,3000,14295,3357
