Row1,Cost1,Cost2,Id
D,3000,15023,2427
E,3000,151883,2428
C,3000,216216,2429
F,3000,234124,2430
E,3000,287193,2431
C,40000,87385,2432
D,3000,116038,2433
E,40000,268246,2434
A,3000,247716,2435
C,40000,49117,2436
D,3000,220971,2437
A,40000,51762,2438
F,40000,256670,2439
E,3000,8864,2440
A,40000,89644,2441
C,40000,185776,2442
E,40000,272458,2443
B,40000,39799,2444
B,3000,24448,2445
F,3000,159967,2446
D,3000,223987,2447
D,3000,199969,2448
F,3000,199945,2449
B,40000,75754,2450
D,40000,54756,2451
B,40000,99679,2452
E,40000,271238,2453
F,3000,172674,2454
C,40000,6133,2455
C,3000,236949,2456
B,3000,135344,2457
B,3000,145249,2458
A,3000,202034,2459
D,3000,297691,2460
F,3000,111658,2461
A,40000,121532,2462
D,40000,89158,2463
D,40000,108125,2464
D,40000,39320,2465
C,3000,150644,2466
B,40000,222856,2467
C,3000,195561,2468
B,3000,181607,2469
B,40000,264217,2470
F,40000,61373,2471
C,40000,17647,2472
A,40000,53600,2473
B,40000,48591,2474
D,3000,291358,2475
E,40000,44481,2476
D,3000,117448,2477
E,40000,151561,2478
F,40000,216380,2479
D,3000,31070,2480
C,3000,52257,2481
C,3000,72017,2482
A,3000,16941,2483
E,40000,264279,2484
F,40000,200605,2485
C,40000,100197,2486
D,40000,257872,2487
A,40000,134167,2488
E,3000,209754,2489
C,3000,91353,2490
C,40000,275127,2491
D,40000,55677,2492
F,3000,260015,2493
F,3000,207246,2494
F,3000,268922,2495
B,40000,115988,2496
F,40000,165109,2497
F,40000,103249,2498
A,40000,148750,2499
F,3000,42350,2500
D,40000,260876,2501
E,3000,215383,2502
A,3000,213147,2503
C,3000,160863,2504
E,3000,85867,2505
C,40000,175297,2506
B,40000,38630,2507
B,3000,39981,2508
F,40000,47628,2509
A,40000,20219,2510
D,3000,69460,2511
F,3000,231926,2512
F,3000,199127,2513
C,40000,2088,2514
C,40000,220651,2515
B,3000,146346,2516
E,40000,151631,2517
C,3000,201229,2518
C,3000,194137,2519
E,40000,135520,2520
D,40000,115968,2521
B,40000,9215,2522
F,3000,78864,2523
B,40000,156941,2524
D,3000,57207,2525
C,3000,67488,2526
E,3000,15473,2527
C,40000,177994,2528
C,40000,44130,2529
B,3000,10822,2530
B,40000,154144,2531
A,40000,134676,2532
D,3000,61562,2533
D,3000,132398,2534
A,3000,265140,2535
F,3000,101167,2536
B,3000,111563,2537
B,40000,119811,2538
B,3000,120501,2539
F,3000,153834,2540
B,3000,49481,2541
E,40000,205477,2542
C,3000,19799,2543
E,40000,276063,2544
C,40000,206405,2545
F,3000,236066,2546
A,40000,260795,2547
B,3000,206076,2548
A,3000,93104,2549
E,3000,176614,2550
C,3000,125197,2551
B,3000,42560,2552
C,40000,65751,2553
E,40000,202502,2554
B,3000,38499,2555
E,3000,115396,2556
A,3000,201351,2557
E,40000,86699,2558
C,40000,188665,2559
A,40000,218669,2560
D,40000,39674,2561
B,40000,102268,2562
B,40000,223970,2563
D,40000,263727,2564
E,40000,222539,2565
F,3000,31782,2566
B,3000,292095,2567
F,3000,281298,2568
E,40000,54078,2569
F,3000,182191,2570
A,40000,111466,2571
B,40000,279369,2572
F,40000,153290,2573
E,40000,99097,2574
C,40000,178528,2575
E,3000,143933,2576
A,40000,112296,2577
F,3000,46547,2578
D,3000,200162,2579
D,40000,129606,2580
E,3000,194225,2581
E,3000,24296,2582
F,3000,158059,2583
A,40000,20564,2584
B,40000,65166,2585
F,40000,239186,2586
C,3000,215604,2587
C,3000,137255,2588
D,40000,247950,2589
E,40000,229544,2590
C,3000,214807,2591
B,3000,104844,2592
F,3000,281164,2593
A,3000,154294,2594
A,40000,51608,2595
A,3000,272929,2596
D,40000,282375,2597
C,40000,30555,2598
B,3000,250403,2599
C,40000,236843,2600
D,3000,32755,2601
D,40000,258018,2602
D,3000,111795,2603
C,40000,218211,2604
A,40000,259735,2605
A,40000,253375,2606
E,3000,217377,2607
E,3000,773,2608
E,40000,255539,2609
F,3000,284740,2610
D,40000,229498,2611
E,3000,123326,2612
F,3000,89482,2613
A,3000,150700,2614
C,3000,77247,2615
F,40000,170356,2616
C,3000,114159,2617
F,40000,106888,2618
D,40000,34330,2619
F,3000,98242,2620
A,3000,33983,2621
E,3000,291099,2622
A,40000,32949,2623
E,40000,213184,2624
E,3000,192604,2625
B,40000,17735,2626
C,40000,289011,2627
E,40000,60246,2628
C,40000,22957,2629
E,40000,94417,2630
A,40000,160311,2631
E,40000,60075,2632
B,40000,31960,2633
B,3000,225822,2634
D,40000,164542,2635
D,3000,249706,2636
A,40000,132618,2637
A,40000,64895,2638
A,3000,262987,2639
F,3000,104496,2640
E,40000,132590,2641
A,40000,159433,2642
A,3000,8160,2643
B,40000,29341,2644
A,40000,274987,2645
E,40000,252687,2646
D,3000,97135,2647
B,3000,205671,2648
F,3000,22129,2649
D,3000,24091,2650
E,40000,208500,2651
A,3000,133300,2652
D,40000,204374,2653
E,40000,30119,2654
B,3000,155645,2655
F,40000,236301,2656
C,3000,180445,2657
A,40000,248984,2658
D,3000,64788,2659
C,3000,249139,2660
B,40000,83516,2661
A,40000,158768,2662
C,40000,267176,2663
D,40000,240887,2664
B,3000,129987,2665
A,3000,213604,2666
A,3000,55873,2667
E,3000,42902,2668
D,40000,66998,2669
F,40000,151509,2670
F,3000,126632,2671
B,3000,219826,2672
D,40000,152402,2673
A,3000,109962,2674
F,40000,154821,2675
E,3000,175276,2676
D,40000,35917,2677
F,40000,79523,2678
D,40000,144655,2679
F,3000,201420,2680
D,40000,82351,2681
B,3000,205757,2682
B,40000,94734,2683
B,3000,115252,2684
F,3000,211262,2685
F,3000,181174,2686
E,40000,58091,2687
F,3000,46922,2688
C,3000,241367,2689
F,40000,202382,2690
C,3000,131229,2691
A,3000,34415,2692
D,3000,275733,2693
B,3000,56088,2694
A,40000,108039,2695
A,40000,141994,2696
E,40000,224666,2697
C,40000,140786,2698
E,40000,154523,2699
B,3000,134749,2700
F,3000,182473,2701
E,40000,10102,2702
C,40000,158111,2703
A,40000,109630,2704
F,40000,105722,2705
F,3000,48934,2706
B,3000,255193,2707
E,40000,278579,2708
A,40000,271303,2709
B,40000,18495,2710
E,3000,98403,2711
F,3000,85878,2712
B,40000,283105,2713
D,40000,192651,2714
A,3000,116511,2715
C,3000,72544,2716
B,40000,151550,2717
A,3000,140008,2718
A,3000,203229,2719
C,40000,111257,2720
C,40000,140647,2721
C,3000,173766,2722
F,3000,16971,2723
D,3000,290841,2724
D,40000,239899,2725
E,40000,37492,2726
C,3000,280916,2727
D,40000,153198,2728
F,3000,294272,2729
C,3000,224371,2730
D,40000,30909,2731
B,3000,131837,2732
D,40000,203663,2733
F,3000,251206,2734
D,3000,298384,2735
D,3000,254628,2736
E,40000,295406,2737
E,3000,93759,2738
E,3000,14671,2739
A,40000,48923,2740
B,40000,82847,2741
C,40000,147360,2742
B,3000,26324,2743
E,40000,211088,2744
D,3000,203733,2745
D,3000,206932,2746
D,3000,243174,2747
F,40000,130185,2748
B,3000,236188,2749
F,3000,296285,2750
C,40000,118636,2751
D,3000,47303,2752
E,40000,72905,2753
A,3000,66858,2754
A,3000,269769,2755
C,3000,107733,2756
E,40000,140392,2757
B,40000,189731,2758
C,40000,89264,2759
F,40000,295151,2760
A,3000,32744,2761
A,3000,184780,2762
A,3000,247032,2763
B,40000,170295,2764
D,40000,153947,2765
A,40000,14568,2766
B,3000,180239,2767
D,40000,98957,2768
C,40000,201932,2769
B,3000,4307,2770
D,40000,34290,2771
E,40000,124385,2772
B,40000,105589,2773
B,3000,154173,2774
A,40000,234143,2775
E,3000,207204,2776
A,3000,125325,2777
E,3000,200575,2778
E,40000,159145,2779
A,3000,250877,2780
B,40000,64543,2781
A,40000,245079,2782
C,3000,154814,2783
E,40000,143506,2784
B,3000,249899,2785
F,40000,280661,2786
C,40000,28084,2787
B,40000,201725,2788
E,40000,50883,2789
F,40000,191568,2790
B,40000,295177,2791
F,3000,231012,2792
C,40000,262829,2793
E,3000,6103,2794
E,40000,62724,2795
E,3000,62965,2796
C,40000,90706,2797
E,3000,86546,2798
D,40000,265555,2799
A,3000,62185,2800
C,40000,288151,2801
D,40000,168274,2802
A,3000,142908,2803
B,3000,9377,2804
C,40000,32933,2805
F,3000,89740,2806
B,3000,5754,2807
A,3000,134294,2808
A,40000,130712,2809
A,40000,44496,2810
E,3000,28185,2811
A,40000,57001,2812
E,40000,240495,2813
B,40000,36993,2814
A,40000,244858,2815
C,3000,230601,2816
D,40000,283156,2817
B,3000,118536,2818
D,3000,54375,2819
A,40000,109494,2820
B,3000,35907,2821
A,3000,2650,2822
F,40000,165082,2823
A,3000,216722,2824
A,3000,17232,2825
B,40000,180683,2826
B,40000,290659,2827
F,3000,232522,2828
F,3000,113971,2829
E,40000,8075,2830
E,40000,22800,2831
D,3000,191782,2832
E,3000,146100,2833
F,3000,59077,2834
C,3000,84682,2835
F,3000,125065,2836
F,3000,232586,2837
E,40000,199947,2838
D,40000,236326,2839
D,40000,181584,2840
B,40000,296250,2841
A,40000,10167,2842
F,3000,16827,2843
E,40000,111945,2844
A,40000,1558,2845
D,3000,144664,2846
C,40000,40440,2847
E,3000,231168,2848
D,3000,69504,2849
F,40000,213699,2850
C,40000,37319,2851
F,40000,152631,2852
D,40000,265406,2853
D,3000,298999,2854
F,40000,15541,2855
E,3000,138047,2856
D,3000,26704,2857
D,40000,6934,2858
C,3000,257795,2859
E,40000,72157,2860
F,3000,176261,2861
D,3000,37643,2862
C,3000,94465,2863
D,40000,274879,2864
E,40000,40120,2865
C,40000,262456,2866
D,40000,120958,2867
D,3000,211080,2868
C,40000,192885,2869
A,40000,116144,2870
F,40000,11656,2871
E,40000,175616,2872
D,40000,187726,2873
C,40000,164860,2874
D,40000,104339,2875
C,40000,45339,2876
D,3000,92806,2877
D,3000,261218,2878
F,40000,42137,2879
A,3000,110907,2880
B,40000,43256,2881
D,3000,258993,2882
E,3000,205144,2883
A,40000,123452,2884
B,3000,143735,2885
C,3000,30370,2886
B,3000,139866,2887
E,3000,82467,2888
D,40000,154914,2889
F,3000,284482,2890
C,40000,119219,2891
E,3000,140612,2892
F,40000,214137,2893
D,40000,50626,2894
F,40000,16524,2895
C,3000,289577,2896
C,40000,4658,2897
F,40000,10929,2898
E,40000,136334,2899
A,40000,87208,2900
B,40000,69962,2901
F,3000,96388,2902
A,3000,88491,2903
F,3000,297637,2904
C,40000,46551,2905
F,40000,241392,2906
F,40000,72810,2907
F,40000,103357,2908
D,40000,286507,2909
F,40000,209588,2910
F,40000,91674,2911
E,40000,43666,2912
A,40000,97005,2913
E,3000,187535,2914
A,3000,189732,2915
C,40000,36087,2916
F,40000,118992,2917
F,3000,238284,2918
B,40000,231598,2919
E,40000,248576,2920
E,40000,1383,2921
E,3000,174281,2922
F,3000,87602,2923
B,40000,278054,2924
F,3000,169021,2925
C,3000,14143,2926
D,40000,253841,2927
F,3000,128110,2928
D,3000,139667,2929
C,40000,56825,2930
D,3000,156307,2931
D,3000,279699,2932
D,40000,49077,2933
E,40000,273213,2934
F,40000,18309,2935
E,3000,220363,2936
D,3000,248149,2937
D,40000,250783,2938
D,3000,113069,2939
D,3000,235764,2940
E,40000,172979,2941
C,3000,203167,2942
F,3000,22639,2943
E,3000,243995,2944
C,3000,113868,2945
E,40000,80132,2946
C,40000,183994,2947
E,40000,2494,2948
D,3000,32220,2949
C,3000,150388,2950
C,40000,272353,2951
C,40000,154732,2952
A,40000,263852,2953
B,40000,28597,2954
D,40000,169890,2955
B,40000,67513,2956
F,3000,153058,2957
A,3000,158019,2958
B,3000,139909,2959
E,40000,163921,2960
A,3000,105992,2961
B,3000,191290,2962
F,3000,262155,2963
A,3000,245085,2964
E,3000,214551,2965
B,3000,3935,2966
F,40000,226058,2967
E,40000,91507,2968
B,40000,24336,2969
D,40000,143709,2970
B,3000,152014,2971
F,40000,12935,2972
C,3000,53062,2973
C,3000,271870,2974
C,3000,189800,2975
D,3000,23596,2976
E,40000,223766,2977
C,40000,273969,2978
E,40000,164103,2979
F,40000,255614,2980
F,3000,149201,2981
C,3000,65657,2982
D,40000,29943,2983
D,40000,243696,2984
E,3000,289000,2985
C,40000,279164,2986
D,40000,41994,2987
C,3000,277884,2988
E,3000,131851,2989
E,3000,296575,2990
E,40000,132244,2991
D,40000,73139,2992
C,3000,106989,2993
F,3000,223301,2994
C,40000,46941,2995
C,40000,152165,2996
F,40000,258403,2997
B,40000,277124,2998
C,40000,128736,2999
A,3000,206456,3000
B,40000,4500,3001
D,3000,264986,3002
B,3000,112020,3003
E,3000,39945,3004
F,40000,74648,3005
B,40000,35988,3006
B,40000,237528,3007
D,40000,31127,3008
B,3000,290537,3009
C,3000,230315,3010
B,40000,261369,3011
A,40000,159709,3012
A,40000,177201,3013
C,3000,19533,3014
C,3000,99399,3015
F,3000,20335,3016
F,3000,142479,3017
E,40000,193862,3018
D,40000,198014,3019
C,40000,268258,3020
C,40000,148563,3021
E,40000,26188,3022
C,3000,187318,3023
A,3000,213007,3024
D,3000,25036,3025
C,40000,178181,3026
D,3000,164427,3027
D,3000,195042,3028
C,40000,18074,3029
D,3000,246573,3030
A,3000,110170,3031
D,3000,285979,3032
E,3000,33737,3033
A,3000,227786,3034
F,3000,78847,3035
B,40000,202300,3036
C,40000,230278,3037
E,40000,48534,3038
D,3000,9912,3039
C,3000,72739,3040
B,3000,184536,3041
D,3000,76720,3042
B,3000,38136,3043
B,3000,182476,3044
B,3000,88630,3045
F,3000,28570,3046
D,3000,103080,3047
D,40000,22952,3048
B,3000,176219,3049
D,40000,54539,3050
A,40000,274022,3051
C,3000,191813,3052
B,40000,230703,3053
B,40000,170811,3054
B,3000,32639,3055
B,3000,296502,3056
D,40000,78305,3057
C,40000,77805,3058
D,40000,278429,3059
C,40000,288143,3060
B,40000,273718,3061
C,3000,269926,3062
B,3000,176322,3063
F,3000,81224,3064
F,3000,209469,3065
B,3000,241983,3066
E,3000,258659,3067
B,3000,108004,3068
D,40000,297633,3069
F,3000,230335,3070
C,3000,230276,3071
C,3000,51617,3072
E,40000,96884,3073
E,3000,266598,3074
C,3000,289674,3075
D,40000,108832,3076
B,3000,62335,3077
D,3000,171199,3078
F,3000,299740,3079
E,3000,259929,3080
C,3000,276584,3081
C,40000,191638,3082
F,40000,190986,3083
E,40000,127322,3084
D,40000,139308,3085
F,3000,224872,3086
D,3000,124327,3087
A,40000,244115,3088
D,3000,14088,3089
B,3000,149432,3090
E,40000,286070,3091
F,3000,150387,3092
B,3000,17430,3093
A,3000,225739,3094
C,3000,216856,3095
D,40000,244805,3096
F,3000,42833,3097
B,40000,261605,3098
F,40000,270413,3099
F,40000,213475,3100
C,3000,14163,3101
A,3000,262679,3102
B,40000,298982,3103
A,40000,172692,3104
F,3000,276738,3105
F,40000,219620,3106
C,40000,257650,3107
C,3000,154536,3108
C,3000,181051,3109
A,40000,96799,3110
B,3000,153750,3111
C,40000,51335,3112
D,3000,178711,3113
E,3000,169642,3114
D,3000,161349,3115
B,3000,60274,3116
F,3000,107495,3117
E,40000,29880,3118
E,3000,86466,3119
C,3000,116596,3120
A,3000,163903,3121
A,40000,259863,3122
D,40000,229263,3123
D,3000,256714,3124
C,40000,142720,3125
B,3000,175819,3126
D,40000,225843,3127
E,40000,190212,3128
C,3000,269399,3129
A,3000,283823,3130
A,3000,50750,3131
F,3000,179344,3132
F,3000,192696,3133
F,3000,247419,3134
A,40000,54669,3135
D,40000,234800,3136
E,40000,27322,3137
E,3000,219933,3138
D,40000,242511,3139
D,40000,13952,3140
A,40000,281626,3141
F,40000,138420,3142
A,3000,253786,3143
F,40000,158765,3144
C,3000,159916,3145
F,40000,50375,3146
F,3000,191831,3147
B,3000,60427,3148
C,3000,107332,3149
C,3000,271192,3150
E,40000,1459,3151
F,3000,280255,3152
B,3000,42182,3153
C,40000,182230,3154
E,3000,136640,3155
A,3000,264897,3156
B,3000,174829,3157
D,40000,207429,3158
C,40000,245019,3159
D,3000,260626,3160
F,3000,131733,3161
E,3000,235502,3162
C,3000,194070,3163
B,3000,256580,3164
B,3000,172601,3165
D,3000,296224,3166
D,3000,23363,3167
A,40000,243014,3168
A,3000,158674,3169
D,40000,68446,3170
F,3000,69375,3171
B,40000,212930,3172
F,40000,62335,3173
B,3000,154305,3174
A,40000,123417,3175
A,3000,192734,3176
C,3000,265233,3177
A,40000,172462,3178
D,3000,154188,3179
C,3000,148934,3180
C,3000,211772,3181
C,40000,244045,3182
A,40000,271190,3183
F,3000,272198,3184
D,3000,200297,3185
F,40000,222132,3186
D,3000,95501,3187
F,3000,265799,3188
A,3000,242976,3189
C,40000,52402,3190
C,40000,66118,3191
F,40000,66683,3192
C,3000,165098,3193
F,40000,56225,3194
D,3000,33026,3195
A,3000,33963,3196
A,3000,296465,3197
F,40000,187051,3198
F,3000,222762,3199
D,3000,216419,3200
A,3000,224430,3201
F,40000,120004,3202
D,40000,4720,3203
E,3000,152154,3204
A,3000,25139,3205
C,40000,10285,3206
A,40000,282416,3207
B,40000,282127,3208
D,3000,63898,3209
D,3000,187412,3210
D,3000,65052,3211
D,40000,69500,3212
F,40000,195506,3213
D,40000,9539,3214
E,3000,15209,3215
E,40000,269612,3216
F,40000,25534,3217
A,3000,94096,3218
D,3000,191466,3219
F,3000,248356,3220
F,3000,292958,3221
F,40000,135907,3222
A,3000,80477,3223
B,3000,233636,3224
E,3000,192997,3225
B,3000,153863,3226
B,3000,293871,3227
B,40000,178154,3228
D,3000,60736,3229
E,40000,47024,3230
B,3000,279703,3231
E,40000,82206,3232
D,40000,179029,3233
D,40000,83601,3234
E,3000,109229,3235
E,3000,114149,3236
B,3000,937,3237
B,3000,93111,3238
F,40000,192991,3239
B,40000,151827,3240
F,40000,114612,3241
E,3000,145050,3242
E,40000,145090,3243
A,40000,76808,3244
B,40000,78112,3245
F,40000,96065,3246
D,3000,273865,3247
F,40000,343,3248
A,40000,166778,3249
C,40000,88074,3250
F,3000,105602,3251
A,40000,203498,3252
B,3000,115090,3253
A,3000,174118,3254
D,3000,61409,3255
F,40000,212638,3256
D,40000,172883,3257
B,40000,100669,3258
C,40000,278693,3259
A,3000,41893,3260
F,40000,159655,3261
D,3000,194031,3262
E,3000,24571,3263
D,40000,179700,3264
E,40000,114091,3265
F,40000,13637,3266
D,40000,213064,3267
E,3000,287386,3268
E,40000,264765,3269
C,3000,14090,3270
A,3000,298290,3271
F,40000,98384,3272
B,40000,296371,3273
B,3000,245118,3274
C,40000,31900,3275
A,3000,227323,3276
C,3000,98148,3277
A,3000,31795,3278
D,40000,138611,3279
B,3000,57231,3280
C,40000,231564,3281
B,3000,51654,3282
A,3000,296731,3283
A,3000,84876,3284
C,40000,277908,3285
A,40000,271231,3286
B,3000,1152,3287
B,3000,88887,3288
E,40000,241880,3289
B,3000,183502,3290
B,40000,126886,3291
A,40000,58617,3292
F,40000,100391,3293
E,40000,184169,3294
E,40000,278679,3295
B,3000,27028,3296
D,3000,262540,3297
E,3000,221451,3298
D,3000,4102,3299
C,40000,277508,3300
A,3000,64134,3301
F,3000,23771,3302
E,3000,283914,3303
A,40000,276779,3304
E,3000,260597,3305
D,40000,189905,3306
E,3000,28056,3307
C,40000,95901,3308
D,40000,50286,3309
C,3000,46857,3310
E,3000,86715,3311
C,3000,49582,3312
E,3000,122477,3313
A,3000,70388,3314
E,40000,46344,3315
C,3000,11258,3316
D,40000,42963,3317
E,40000,44355,3318
B,40000,145360,3319
E,3000,272838,3320
E,40000,237693,3321
F,40000,239339,3322
D,40000,120569,3323
D,40000,1748,3324
B,40000,39360,3325
F,40000,237221,3326
F,40000,112998,3327
A,40000,210301,3328
A,40000,72858,3329
D,40000,88463,3330
E,3000,125172,3331
D,3000,12708,3332
E,3000,133298,3333
E,3000,159244,3334
E,3000,75333,3335
E,3000,204632,3336
F,3000,256253,3337
F,40000,186629,3338
E,40000,203880,3339
E,3000,224089,3340
C,3000,290010,3341
C,40000,65548,3342
E,3000,64991,3343
F,3000,107282,3344
B,3000,8427,3345
D,3000,92032,3346
B,40000,150073,3347
F,3000,239526,3348
C,3000,148944,3349
F,40000,95558,3350
D,3000,60067,3351
C,40000,238095,3352
C,40000,184216,3353
E,40000,224667,3354
D,3000,72518,3355
D,40000,149756,3356
B,3000,14295,3357
C,40000,194903,3358
E,3000,183478,3359
A,40000,214229,3360
F,40000,161735,3361
B,3000,104913,3362
E,3000,74920,3363
F,40000,160643,3364
B,3000,1025,3365
F,3000,132572,3366
C,40000,268703,3367
A,3000,57857,3368
C,40000,131203,3369
A,40000,225482,3370
E,40000,204591,3371
E,40000,176571,3372
C,3000,219798,3373
D,3000,280991,3374
A,3000,283288,3375
E,3000,226697,3376
A,40000,183963,3377
C,40000,171352,3378
A,40000,126988,3379
C,40000,221865,3380
B,3000,70111,3381
D,40000,178095,3382
C,40000,163611,3383
E,40000,181123,3384
B,3000,214683,3385
A,3000,140863,3386
A,3000,195896,3387
B,40000,9046,3388
F,40000,281458,3389
B,40000,240872,3390
E,3000,163868,3391
C,40000,187267,3392
E,40000,152657,3393
F,3000,9693,3394
B,40000,103207,3395
C,40000,80385,3396
E,40000,177736,3397
C,40000,133306,3398
C,3000,234445,3399
F,3000,81388,3400
F,40000,243324,3401
B,40000,114962,3402
A,40000,28039,3403
D,40000,209470,3404
B,40000,160523,3405
A,40000,131646,3406
C,40000,18209,3407
C,3000,199563,3408
A,3000,141556,3409
B,40000,38701,3410
A,40000,3389,3411
F,40000,187234,3412
A,3000,198547,3413
B,3000,154703,3414
D,40000,131545,3415
B,3000,241315,3416
F,40000,60683,3417
D,3000,126305,3418
C,3000,148489,3419
A,3000,145040,3420
B,40000,76922,3421
C,3000,163888,3422
D,40000,235740,3423
A,40000,253891,3424
E,3000,40478,3425
C,3000,22448,3426
C,40000,55727,3427
A,3000,51552,3428
C,3000,196169,3429
D,40000,76734,3430
F,40000,122016,3431
C,3000,260423,3432
E,40000,237057,3433
B,40000,150879,3434
D,3000,211206,3435
C,40000,86998,3436
B,40000,31117,3437
B,40000,296435,3438
B,3000,78934,3439
E,3000,72119,3440
F,3000,247884,3441
B,40000,132418,3442
C,3000,282297,3443
D,40000,122997,3444
A,40000,196463,3445
E,3000,176078,3446
D,3000,11081,3447
B,40000,68561,3448
A,3000,45749,3449
E,3000,139459,3450
A,40000,150533,3451
E,3000,271832,3452
F,40000,13563,3453
C,3000,162721,3454
E,3000,268677,3455
E,40000,22154,3456
B,40000,183675,3457
E,40000,75507,3458
D,3000,261202,3459
B,3000,131264,3460
D,3000,262322,3461
F,40000,215754,3462
B,3000,83011,3463
C,3000,216308,3464
D,40000,167837,3465
B,3000,36467,3466
C,3000,60191,3467
A,3000,45899,3468
F,40000,275010,3469
F,3000,287415,3470
D,3000,175033,3471
E,3000,74386,3472
A,40000,190134,3473
A,40000,57404,3474
C,40000,144486,3475
E,3000,285876,3476
C,3000,238566,3477
F,40000,281978,3478
D,40000,190433,3479
C,40000,255572,3480
B,40000,54975,3481
F,40000,161622,3482
E,3000,75655,3483
B,40000,299944,3484
E,40000,289714,3485
B,40000,138883,3486
D,40000,233239,3487
D,3000,81490,3488
D,40000,103095,3489
F,3000,92600,3490
A,40000,276884,3491
A,40000,246473,3492
B,3000,199880,3493
B,40000,267918,3494
C,3000,245086,3495
A,3000,94273,3496
D,3000,131184,3497
D,40000,84802,3498
F,3000,284116,3499
A,3000,279235,3500
C,40000,1499,3501
B,3000,121268,3502
A,40000,36560,3503
D,3000,174229,3504
A,3000,261492,3505
C,3000,81351,3506
C,40000,105943,3507
C,40000,170595,3508
D,40000,170546,3509
E,3000,225871,3510
D,40000,97425,3511
D,40000,269538,3512
C,3000,185458,3513
B,40000,294056,3514
A,3000,97264,3515
B,40000,196825,3516
F,40000,195338,3517
B,3000,150821,3518
A,3000,161250,3519
A,40000,226576,3520
C,40000,22843,3521
F,40000,195257,3522
F,3000,217037,3523
D,40000,133918,3524
E,40000,98725,3525
B,40000,11090,3526
F,40000,267373,3527
C,3000,20303,3528
F,3000,291937,3529
A,3000,143257,3530
A,40000,3908,3531
F,3000,214615,3532
A,3000,251470,3533
D,40000,201194,3534
C,40000,93253,3535
D,40000,290674,3536
C,3000,165196,3537
E,40000,122755,3538
A,40000,257972,3539
B,40000,198323,3540
C,40000,279813,3541
F,3000,139668,3542
A,3000,258587,3543
F,40000,1825,3544
C,3000,28313,3545
F,40000,23635,3546
C,3000,59773,3547
C,40000,94582,3548
C,3000,228005,3549
F,3000,90933,3550
E,40000,214730,3551
A,40000,111715,3552
A,40000,32449,3553
C,3000,239889,3554
F,40000,254694,3555
A,40000,25748,3556
F,40000,222799,3557
F,40000,134777,3558
C,40000,227213,3559
B,40000,219451,3560
B,40000,57436,3561
F,3000,167387,3562
A,40000,78443,3563
D,40000,292472,3564
F,40000,94378,3565
A,3000,255446,3566
D,3000,233811,3567
D,3000,294212,3568
D,3000,39232,3569
A,3000,195071,3570
B,3000,150112,3571
E,40000,91350,3572
A,3000,15574,3573
C,3000,111597,3574
A,40000,102636,3575
E,3000,73688,3576
D,40000,279547,3577
E,40000,76663,3578
A,40000,59339,3579
A,3000,240837,3580
E,3000,217631,3581
B,3000,281729,3582
F,40000,154635,3583
F,40000,267116,3584
D,40000,176330,3585
A,40000,189695,3586
C,40000,122406,3587
D,40000,181833,3588
D,3000,46919,3589
B,40000,187632,3590
E,3000,116594,3591
B,3000,11475,3592
F,40000,256381,3593
E,40000,279427,3594
A,40000,127746,3595
B,40000,145537,3596
A,3000,88089,3597
B,3000,97879,3598
E,40000,130852,3599
D,3000,209079,3600
A,40000,29585,3601
C,40000,41576,3602
A,40000,217605,3603
A,40000,116902,3604
D,3000,232054,3605
A,40000,103179,3606
E,3000,173858,3607
A,40000,201344,3608
D,40000,286224,3609
F,40000,103814,3610
B,40000,275742,3611
C,3000,81637,3612
D,3000,230822,3613
F,40000,109703,3614
A,40000,209382,3615
C,3000,147914,3616
C,40000,213652,3617
A,40000,10726,3618
C,40000,299043,3619
A,40000,153008,3620
C,40000,296278,3621
E,3000,1715,3622
D,3000,214360,3623
D,40000,224065,3624
D,40000,166150,3625
C,40000,128057,3626
A,40000,115665,3627
D,40000,158280,3628
A,3000,266986,3629
D,40000,53544,3630
C,3000,207931,3631
F,40000,129077,3632
C,3000,156635,3633
E,3000,228032,3634
C,3000,274089,3635
A,3000,278122,3636
C,3000,256371,3637
A,40000,12618,3638
D,40000,165567,3639
F,3000,289710,3640
D,40000,123614,3641
D,3000,203328,3642
A,40000,238934,3643
D,3000,30725,3644
F,3000,20566,3645
B,3000,269632,3646
A,40000,245991,3647
D,40000,278132,3648
E,3000,94642,3649
C,3000,297185,3650
B,3000,90070,3651
B,3000,110569,3652
A,40000,97184,3653
F,40000,74730,3654
E,3000,143421,3655
F,40000,150519,3656
F,40000,188194,3657
C,40000,10222,3658
B,3000,235224,3659
C,3000,11090,3660
E,40000,246655,3661
D,3000,39902,3662
E,40000,104463,3663
C,3000,199037,3664
E,3000,222126,3665
A,40000,204508,3666
C,40000,105207,3667
E,40000,58019,3668
C,3000,6308,3669
D,40000,131473,3670
A,40000,45625,3671
B,40000,91123,3672
A,40000,199286,3673
A,40000,294865,3674
B,3000,171424,3675
B,3000,81101,3676
F,40000,6339,3677
C,40000,222912,3678
B,40000,275258,3679
B,40000,24353,3680
A,3000,286432,3681
F,3000,115833,3682
C,40000,197148,3683
E,40000,32025,3684
C,40000,287476,3685
C,3000,244995,3686
D,40000,244331,3687
F,3000,280714,3688
E,3000,173252,3689
E,40000,247115,3690
E,3000,271726,3691
C,3000,154097,3692
F,40000,295847,3693
B,40000,185727,3694
E,3000,40176,3695
E,40000,292258,3696
A,3000,40937,3697
