Row2,Cost1,Cost2,Id
A1,40000,222539,2565
D1,3000,31782,2566
D1,3000,292095,2567
B1,3000,281298,2568
D1,40000,54078,2569
F1,3000,182191,2570
E1,40000,111466,2571
C1,40000,279369,2572
D1,40000,153290,2573
B1,40000,99097,2574
E1,40000,178528,2575
E1,3000,143933,2576
E1,40000,112296,2577
A1,3000,46547,2578
C1,3000,200162,2579
D1,40000,129606,2580
A1,3000,194225,2581
C1,3000,24296,2582
E1,3000,158059,2583
D1,40000,20564,2584
B1,40000,65166,2585
F1,40000,239186,2586
A1,3000,215604,2587
E1,3000,137255,2588
C1,40000,247950,2589
D1,40000,229544,2590
F1,3000,214807,2591
F1,3000,104844,2592
D1,3000,281164,2593
F1,3000,154294,2594
A1,40000,51608,2595
E1,3000,272929,2596
D1,40000,282375,2597
A1,40000,30555,2598
D1,3000,250403,2599
C1,40000,236843,2600
F1,3000,32755,2601
E1,40000,258018,2602
A1,3000,111795,2603
B1,40000,218211,2604
F1,40000,259735,2605
E1,40000,253375,2606
D1,3000,217377,2607
B1,3000,773,2608
E1,40000,255539,2609
E1,3000,284740,2610
B1,40000,229498,2611
E1,3000,123326,2612
F1,3000,89482,2613
A1,3000,150700,2614
F1,3000,77247,2615
D1,40000,170356,2616
D1,3000,114159,2617
B1,40000,106888,2618
B1,40000,34330,2619
C1,3000,98242,2620
A1,3000,33983,2621
F1,3000,291099,2622
A1,40000,32949,2623
C1,40000,213184,2624
D1,3000,192604,2625
D1,40000,17735,2626
F1,40000,289011,2627
D1,40000,60246,2628
B1,40000,22957,2629
E1,40000,94417,2630
A1,40000,160311,2631
E1,40000,60075,2632
D1,40000,31960,2633
D1,3000,225822,2634
F1,40000,164542,2635
C1,3000,249706,2636
D1,40000,132618,2637
A1,40000,64895,2638
B1,3000,262987,2639
E1,3000,104496,2640
A1,40000,132590,2641
F1,40000,159433,2642
A1,3000,8160,2643
A1,40000,29341,2644
F1,40000,274987,2645
C1,40000,252687,2646
F1,3000,97135,2647
B1,3000,205671,2648
B1,3000,22129,2649
D1,3000,24091,2650
A1,40000,208500,2651
D1,3000,133300,2652
B1,40000,204374,2653
B1,40000,30119,2654
B1,3000,155645,2655
F1,40000,236301,2656
A1,3000,180445,2657
A1,40000,248984,2658
A1,3000,64788,2659
F1,3000,249139,2660
F1,40000,83516,2661
A1,40000,158768,2662
C1,40000,267176,2663
D1,40000,240887,2664
F1,3000,129987,2665
C1,3000,213604,2666
B1,3000,55873,2667
D1,3000,42902,2668
A1,40000,66998,2669
A1,40000,151509,2670
C1,3000,126632,2671
C1,3000,219826,2672
C1,40000,152402,2673
E1,3000,109962,2674
A1,40000,154821,2675
B1,3000,175276,2676
D1,40000,35917,2677
E1,40000,79523,2678
D1,40000,144655,2679
D1,3000,201420,2680
E1,40000,82351,2681
C1,3000,205757,2682
D1,40000,94734,2683
F1,3000,115252,2684
D1,3000,211262,2685
A1,3000,181174,2686
A1,40000,58091,2687
E1,3000,46922,2688
E1,3000,241367,2689
C1,40000,202382,2690
D1,3000,131229,2691
C1,3000,34415,2692
D1,3000,275733,2693
D1,3000,56088,2694
B1,40000,108039,2695
B1,40000,141994,2696
E1,40000,224666,2697
B1,40000,140786,2698
A1,40000,154523,2699
E1,3000,134749,2700
F1,3000,182473,2701
F1,40000,10102,2702
B1,40000,158111,2703
A1,40000,109630,2704
A1,40000,105722,2705
D1,3000,48934,2706
B1,3000,255193,2707
B1,40000,278579,2708
E1,40000,271303,2709
C1,40000,18495,2710
B1,3000,98403,2711
F1,3000,85878,2712
C1,40000,283105,2713
A1,40000,192651,2714
D1,3000,116511,2715
D1,3000,72544,2716
D1,40000,151550,2717
E1,3000,140008,2718
E1,3000,203229,2719
C1,40000,111257,2720
D1,40000,140647,2721
E1,3000,173766,2722
A1,3000,16971,2723
B1,3000,290841,2724
C1,40000,239899,2725
A1,40000,37492,2726
F1,3000,280916,2727
B1,40000,153198,2728
B1,3000,294272,2729
E1,3000,224371,2730
C1,40000,30909,2731
D1,3000,131837,2732
D1,40000,203663,2733
D1,3000,251206,2734
B1,3000,298384,2735
A1,3000,254628,2736
C1,40000,295406,2737
E1,3000,93759,2738
B1,3000,14671,2739
A1,40000,48923,2740
B1,40000,82847,2741
C1,40000,147360,2742
C1,3000,26324,2743
A1,40000,211088,2744
F1,3000,203733,2745
A1,3000,206932,2746
E1,3000,243174,2747
F1,40000,130185,2748
C1,3000,236188,2749
B1,3000,296285,2750
F1,40000,118636,2751
C1,3000,47303,2752
F1,40000,72905,2753
C1,3000,66858,2754
B1,3000,269769,2755
D1,3000,107733,2756
D1,40000,140392,2757
B1,40000,189731,2758
E1,40000,89264,2759
F1,40000,295151,2760
C1,3000,32744,2761
E1,3000,184780,2762
B1,3000,247032,2763
B1,40000,170295,2764
F1,40000,153947,2765
B1,40000,14568,2766
F1,3000,180239,2767
A1,40000,98957,2768
D1,40000,201932,2769
E1,3000,4307,2770
F1,40000,34290,2771
A1,40000,124385,2772
D1,40000,105589,2773
F1,3000,154173,2774
A1,40000,234143,2775
A1,3000,207204,2776
E1,3000,125325,2777
C1,3000,200575,2778
F1,40000,159145,2779
A1,3000,250877,2780
A1,40000,64543,2781
E1,40000,245079,2782
B1,3000,154814,2783
B1,40000,143506,2784
E1,3000,249899,2785
C1,40000,280661,2786
C1,40000,28084,2787
C1,40000,201725,2788
A1,40000,50883,2789
E1,40000,191568,2790
A1,40000,295177,2791
B1,3000,231012,2792
B1,40000,262829,2793
A1,3000,6103,2794
E1,40000,62724,2795
F1,3000,62965,2796
B1,40000,90706,2797
D1,3000,86546,2798
A1,40000,265555,2799
E1,3000,62185,2800
B1,40000,288151,2801
E1,40000,168274,2802
E1,3000,142908,2803
B1,3000,9377,2804
B1,40000,32933,2805
D1,3000,89740,2806
E1,3000,5754,2807
E1,3000,134294,2808
D1,40000,130712,2809
D1,40000,44496,2810
F1,3000,28185,2811
E1,40000,57001,2812
B1,40000,240495,2813
F1,40000,36993,2814
C1,40000,244858,2815
E1,3000,230601,2816
A1,40000,283156,2817
F1,3000,118536,2818
F1,3000,54375,2819
D1,40000,109494,2820
B1,3000,35907,2821
D1,3000,2650,2822
E1,40000,165082,2823
B1,3000,216722,2824
B1,3000,17232,2825
A1,40000,180683,2826
B1,40000,290659,2827
F1,3000,232522,2828
F1,3000,113971,2829
B1,40000,8075,2830
F1,40000,22800,2831
C1,3000,191782,2832
F1,3000,146100,2833
E1,3000,59077,2834
D1,3000,84682,2835
F1,3000,125065,2836
A1,3000,232586,2837
F1,40000,199947,2838
C1,40000,236326,2839
B1,40000,181584,2840
F1,40000,296250,2841
E1,40000,10167,2842
B1,3000,16827,2843
E1,40000,111945,2844
F1,40000,1558,2845
C1,3000,144664,2846
C1,40000,40440,2847
E1,3000,231168,2848
A1,3000,69504,2849
F1,40000,213699,2850
C1,40000,37319,2851
E1,40000,152631,2852
E1,40000,265406,2853
A1,3000,298999,2854
E1,40000,15541,2855
D1,3000,138047,2856
C1,3000,26704,2857
C1,40000,6934,2858
B1,3000,257795,2859
E1,40000,72157,2860
E1,3000,176261,2861
C1,3000,37643,2862
D1,3000,94465,2863
D1,40000,274879,2864
A1,40000,40120,2865
E1,40000,262456,2866
F1,40000,120958,2867
F1,3000,211080,2868
F1,40000,192885,2869
E1,40000,116144,2870
F1,40000,11656,2871
F1,40000,175616,2872
D1,40000,187726,2873
A1,40000,164860,2874
C1,40000,104339,2875
B1,40000,45339,2876
B1,3000,92806,2877
B1,3000,261218,2878
B1,40000,42137,2879
C1,3000,110907,2880
F1,40000,43256,2881
F1,3000,258993,2882
F1,3000,205144,2883
B1,40000,123452,2884
A1,3000,143735,2885
A1,3000,30370,2886
D1,3000,139866,2887
E1,3000,82467,2888
C1,40000,154914,2889
A1,3000,284482,2890
A1,40000,119219,2891
D1,3000,140612,2892
E1,40000,214137,2893
C1,40000,50626,2894
A1,40000,16524,2895
F1,3000,289577,2896
A1,40000,4658,2897
D1,40000,10929,2898
F1,40000,136334,2899
B1,40000,87208,2900
D1,40000,69962,2901
E1,3000,96388,2902
B1,3000,88491,2903
A1,3000,297637,2904
F1,40000,46551,2905
B1,40000,241392,2906
F1,40000,72810,2907
C1,40000,103357,2908
A1,40000,286507,2909
D1,40000,209588,2910
A1,40000,91674,2911
D1,40000,43666,2912
E1,40000,97005,2913
B1,3000,187535,2914
F1,3000,189732,2915
A1,40000,36087,2916
B1,40000,118992,2917
F1,3000,238284,2918
A1,40000,231598,2919
B1,40000,248576,2920
E1,40000,1383,2921
E1,3000,174281,2922
C1,3000,87602,2923
B1,40000,278054,2924
C1,3000,169021,2925
D1,3000,14143,2926
C1,40000,253841,2927
F1,3000,128110,2928
C1,3000,139667,2929
F1,40000,56825,2930
E1,3000,156307,2931
C1,3000,279699,2932
A1,40000,49077,2933
C1,40000,273213,2934
F1,40000,18309,2935
B1,3000,220363,2936
B1,3000,248149,2937
C1,40000,250783,2938
D1,3000,113069,2939
C1,3000,235764,2940
D1,40000,172979,2941
A1,3000,203167,2942
B1,3000,22639,2943
C1,3000,243995,2944
B1,3000,113868,2945
E1,40000,80132,2946
D1,40000,183994,2947
E1,40000,2494,2948
A1,3000,32220,2949
F1,3000,150388,2950
C1,40000,272353,2951
D1,40000,154732,2952
E1,40000,263852,2953
A1,40000,28597,2954
A1,40000,169890,2955
B1,40000,67513,2956
B1,3000,153058,2957
A1,3000,158019,2958
E1,3000,139909,2959
C1,40000,163921,2960
C1,3000,105992,2961
D1,3000,191290,2962
C1,3000,262155,2963
D1,3000,245085,2964
E1,3000,214551,2965
C1,3000,3935,2966
C1,40000,226058,2967
D1,40000,91507,2968
C1,40000,24336,2969
B1,40000,143709,2970
B1,3000,152014,2971
E1,40000,12935,2972
A1,3000,53062,2973
C1,3000,271870,2974
A1,3000,189800,2975
E1,3000,23596,2976
A1,40000,223766,2977
D1,40000,273969,2978
D1,40000,164103,2979
B1,40000,255614,2980
E1,3000,149201,2981
D1,3000,65657,2982
D1,40000,29943,2983
B1,40000,243696,2984
D1,3000,289000,2985
E1,40000,279164,2986
D1,40000,41994,2987
F1,3000,277884,2988
F1,3000,131851,2989
D1,3000,296575,2990
B1,40000,132244,2991
C1,40000,73139,2992
C1,3000,106989,2993
E1,3000,223301,2994
C1,40000,46941,2995
D1,40000,152165,2996
D1,40000,258403,2997
A1,40000,277124,2998
B1,40000,128736,2999
B1,3000,206456,3000
F1,40000,4500,3001
B1,3000,264986,3002
C1,3000,112020,3003
A1,3000,39945,3004
D1,40000,74648,3005
E1,40000,35988,3006
D1,40000,237528,3007
C1,40000,31127,3008
F1,3000,290537,3009
F1,3000,230315,3010
D1,40000,261369,3011
B1,40000,159709,3012
C1,40000,177201,3013
D1,3000,19533,3014
C1,3000,99399,3015
F1,3000,20335,3016
E1,3000,142479,3017
A1,40000,193862,3018
B1,40000,198014,3019
F1,40000,268258,3020
C1,40000,148563,3021
B1,40000,26188,3022
E1,3000,187318,3023
C1,3000,213007,3024
E1,3000,25036,3025
A1,40000,178181,3026
D1,3000,164427,3027
B1,3000,195042,3028
E1,40000,18074,3029
D1,3000,246573,3030
A1,3000,110170,3031
E1,3000,285979,3032
D1,3000,33737,3033
C1,3000,227786,3034
E1,3000,78847,3035
C1,40000,202300,3036
B1,40000,230278,3037
D1,40000,48534,3038
E1,3000,9912,3039
A1,3000,72739,3040
E1,3000,184536,3041
D1,3000,76720,3042
F1,3000,38136,3043
E1,3000,182476,3044
D1,3000,88630,3045
C1,3000,28570,3046
D1,3000,103080,3047
A1,40000,22952,3048
D1,3000,176219,3049
E1,40000,54539,3050
C1,40000,274022,3051
C1,3000,191813,3052
B1,40000,230703,3053
F1,40000,170811,3054
B1,3000,32639,3055
D1,3000,296502,3056
D1,40000,78305,3057
B1,40000,77805,3058
E1,40000,278429,3059
C1,40000,288143,3060
C1,40000,273718,3061
C1,3000,269926,3062
E1,3000,176322,3063
F1,3000,81224,3064
A1,3000,209469,3065
A1,3000,241983,3066
D1,3000,258659,3067
C1,3000,108004,3068
A1,40000,297633,3069
D1,3000,230335,3070
B1,3000,230276,3071
F1,3000,51617,3072
B1,40000,96884,3073
F1,3000,266598,3074
B1,3000,289674,3075
F1,40000,108832,3076
B1,3000,62335,3077
E1,3000,171199,3078
C1,3000,299740,3079
C1,3000,259929,3080
F1,3000,276584,3081
B1,40000,191638,3082
D1,40000,190986,3083
D1,40000,127322,3084
A1,40000,139308,3085
F1,3000,224872,3086
F1,3000,124327,3087
C1,40000,244115,3088
B1,3000,14088,3089
E1,3000,149432,3090
D1,40000,286070,3091
C1,3000,150387,3092
B1,3000,17430,3093
E1,3000,225739,3094
D1,3000,216856,3095
A1,40000,244805,3096
A1,3000,42833,3097
D1,40000,261605,3098
D1,40000,270413,3099
E1,40000,213475,3100
E1,3000,14163,3101
E1,3000,262679,3102
F1,40000,298982,3103
E1,40000,172692,3104
F1,3000,276738,3105
F1,40000,219620,3106
E1,40000,257650,3107
D1,3000,154536,3108
C1,3000,181051,3109
C1,40000,96799,3110
A1,3000,153750,3111
E1,40000,51335,3112
F1,3000,178711,3113
D1,3000,169642,3114
A1,3000,161349,3115
A1,3000,60274,3116
C1,3000,107495,3117
B1,40000,29880,3118
C1,3000,86466,3119
B1,3000,116596,3120
D1,3000,163903,3121
C1,40000,259863,3122
F1,40000,229263,3123
F1,3000,256714,3124
F1,40000,142720,3125
D1,3000,175819,3126
A1,40000,225843,3127
D1,40000,190212,3128
D1,3000,269399,3129
A1,3000,283823,3130
C1,3000,50750,3131
F1,3000,179344,3132
E1,3000,192696,3133
C1,3000,247419,3134
F1,40000,54669,3135
F1,40000,234800,3136
F1,40000,27322,3137
A1,3000,219933,3138
F1,40000,242511,3139
C1,40000,13952,3140
D1,40000,281626,3141
E1,40000,138420,3142
C1,3000,253786,3143
B1,40000,158765,3144
F1,3000,159916,3145
F1,40000,50375,3146
A1,3000,191831,3147
E1,3000,60427,3148
B1,3000,107332,3149
D1,3000,271192,3150
B1,40000,1459,3151
A1,3000,280255,3152
E1,3000,42182,3153
B1,40000,182230,3154
A1,3000,136640,3155
F1,3000,264897,3156
F1,3000,174829,3157
C1,40000,207429,3158
A1,40000,245019,3159
E1,3000,260626,3160
C1,3000,131733,3161
C1,3000,235502,3162
B1,3000,194070,3163
E1,3000,256580,3164
C1,3000,172601,3165
C1,3000,296224,3166
E1,3000,23363,3167
E1,40000,243014,3168
D1,3000,158674,3169
E1,40000,68446,3170
E1,3000,69375,3171
A1,40000,212930,3172
D1,40000,62335,3173
E1,3000,154305,3174
B1,40000,123417,3175
B1,3000,192734,3176
F1,3000,265233,3177
F1,40000,172462,3178
F1,3000,154188,3179
F1,3000,148934,3180
A1,3000,211772,3181
D1,40000,244045,3182
F1,40000,271190,3183
C1,3000,272198,3184
D1,3000,200297,3185
E1,40000,222132,3186
A1,3000,95501,3187
F1,3000,265799,3188
E1,3000,242976,3189
B1,40000,52402,3190
A1,40000,66118,3191
B1,40000,66683,3192
B1,3000,165098,3193
E1,40000,56225,3194
C1,3000,33026,3195
A1,3000,33963,3196
C1,3000,296465,3197
E1,40000,187051,3198
A1,3000,222762,3199
B1,3000,216419,3200
A1,3000,224430,3201
D1,40000,120004,3202
A1,40000,4720,3203
F1,3000,152154,3204
C1,3000,25139,3205
E1,40000,10285,3206
D1,40000,282416,3207
D1,40000,282127,3208
D1,3000,63898,3209
F1,3000,187412,3210
D1,3000,65052,3211
A1,40000,69500,3212
E1,40000,195506,3213
A1,40000,9539,3214
D1,3000,15209,3215
A1,40000,269612,3216
C1,40000,25534,3217
A1,3000,94096,3218
E1,3000,191466,3219
C1,3000,248356,3220
F1,3000,292958,3221
A1,40000,135907,3222
C1,3000,80477,3223
D1,3000,233636,3224
A1,3000,192997,3225
C1,3000,153863,3226
B1,3000,293871,3227
E1,40000,178154,3228
E1,3000,60736,3229
E1,40000,47024,3230
F1,3000,279703,3231
B1,40000,82206,3232
A1,40000,179029,3233
E1,40000,83601,3234
A1,3000,109229,3235
D1,3000,114149,3236
F1,3000,937,3237
E1,3000,93111,3238
B1,40000,192991,3239
C1,40000,151827,3240
A1,40000,114612,3241
F1,3000,145050,3242
E1,40000,145090,3243
D1,40000,76808,3244
D1,40000,78112,3245
D1,40000,96065,3246
F1,3000,273865,3247
F1,40000,343,3248
A1,40000,166778,3249
E1,40000,88074,3250
B1,3000,105602,3251
F1,40000,203498,3252
F1,3000,115090,3253
B1,3000,174118,3254
C1,3000,61409,3255
E1,40000,212638,3256
E1,40000,172883,3257
E1,40000,100669,3258
F1,40000,278693,3259
A1,3000,41893,3260
D1,40000,159655,3261
C1,3000,194031,3262
B1,3000,24571,3263
C1,40000,179700,3264
D1,40000,114091,3265
B1,40000,13637,3266
C1,40000,213064,3267
D1,3000,287386,3268
A1,40000,264765,3269
E1,3000,14090,3270
B1,3000,298290,3271
F1,40000,98384,3272
F1,40000,296371,3273
F1,3000,245118,3274
A1,40000,31900,3275
D1,3000,227323,3276
B1,3000,98148,3277
F1,3000,31795,3278
A1,40000,138611,3279
E1,3000,57231,3280
D1,40000,231564,3281
E1,3000,51654,3282
E1,3000,296731,3283
D1,3000,84876,3284
B1,40000,277908,3285
D1,40000,271231,3286
A1,3000,1152,3287
D1,3000,88887,3288
C1,40000,241880,3289
E1,3000,183502,3290
E1,40000,126886,3291
B1,40000,58617,3292
A1,40000,100391,3293
B1,40000,184169,3294
C1,40000,278679,3295
B1,3000,27028,3296
D1,3000,262540,3297
D1,3000,221451,3298
D1,3000,4102,3299
A1,40000,277508,3300
C1,3000,64134,3301
D1,3000,23771,3302
B1,3000,283914,3303
B1,40000,276779,3304
A1,3000,260597,3305
C1,40000,189905,3306
C1,3000,28056,3307
F1,40000,95901,3308
E1,40000,50286,3309
B1,3000,46857,3310
F1,3000,86715,3311
B1,3000,49582,3312
E1,3000,122477,3313
B1,3000,70388,3314
C1,40000,46344,3315
C1,3000,11258,3316
C1,40000,42963,3317
A1,40000,44355,3318
F1,40000,145360,3319
A1,3000,272838,3320
C1,40000,237693,3321
F1,40000,239339,3322
A1,40000,120569,3323
C1,40000,1748,3324
B1,40000,39360,3325
B1,40000,237221,3326
C1,40000,112998,3327
F1,40000,210301,3328
F1,40000,72858,3329
E1,40000,88463,3330
C1,3000,125172,3331
E1,3000,12708,3332
F1,3000,133298,3333
F1,3000,159244,3334
A1,3000,75333,3335
E1,3000,204632,3336
F1,3000,256253,3337
E1,40000,186629,3338
C1,40000,203880,3339
E1,3000,224089,3340
D1,3000,290010,3341
B1,40000,65548,3342
E1,3000,64991,3343
E1,3000,107282,3344
A1,3000,8427,3345
A1,3000,92032,3346
C1,40000,150073,3347
C1,3000,239526,3348
B1,3000,148944,3349
D1,40000,95558,3350
E1,3000,60067,3351
E1,40000,238095,3352
F1,40000,184216,3353
B1,40000,224667,3354
D1,3000,72518,3355
F1,40000,149756,3356
F1,3000,14295,3357
C1,40000,194903,3358
F1,3000,183478,3359
C1,40000,214229,3360
A1,40000,161735,3361
F1,3000,104913,3362
D1,3000,74920,3363
E1,40000,160643,3364
A1,3000,1025,3365
D1,3000,132572,3366
E1,40000,268703,3367
E1,3000,57857,3368
D1,40000,131203,3369
A1,40000,225482,3370
D1,40000,204591,3371
B1,40000,176571,3372
C1,3000,219798,3373
D1,3000,280991,3374
F1,3000,283288,3375
E1,3000,226697,3376
E1,40000,183963,3377
C1,40000,171352,3378
B1,40000,126988,3379
C1,40000,221865,3380
F1,3000,70111,3381
F1,40000,178095,3382
E1,40000,163611,3383
F1,40000,181123,3384
E1,3000,214683,3385
B1,3000,140863,3386
C1,3000,195896,3387
B1,40000,9046,3388
B1,40000,281458,3389
F1,40000,240872,3390
F1,3000,163868,3391
C1,40000,187267,3392
E1,40000,152657,3393
F1,3000,9693,3394
C1,40000,103207,3395
B1,40000,80385,3396
F1,40000,177736,3397
B1,40000,133306,3398
B1,3000,234445,3399
C1,3000,81388,3400
B1,40000,243324,3401
D1,40000,114962,3402
F1,40000,28039,3403
B1,40000,209470,3404
F1,40000,160523,3405
C1,40000,131646,3406
E1,40000,18209,3407
B1,3000,199563,3408
A1,3000,141556,3409
F1,40000,38701,3410
F1,40000,3389,3411
A1,40000,187234,3412
A1,3000,198547,3413
C1,3000,154703,3414
C1,40000,131545,3415
A1,3000,241315,3416
F1,40000,60683,3417
A1,3000,126305,3418
C1,3000,148489,3419
E1,3000,145040,3420
F1,40000,76922,3421
A1,3000,163888,3422
D1,40000,235740,3423
B1,40000,253891,3424
C1,3000,40478,3425
D1,3000,22448,3426
A1,40000,55727,3427
A1,3000,51552,3428
E1,3000,196169,3429
D1,40000,76734,3430
C1,40000,122016,3431
D1,3000,260423,3432
F1,40000,237057,3433
D1,40000,150879,3434
E1,3000,211206,3435
B1,40000,86998,3436
D1,40000,31117,3437
B1,40000,296435,3438
D1,3000,78934,3439
C1,3000,72119,3440
F1,3000,247884,3441
C1,40000,132418,3442
E1,3000,282297,3443
C1,40000,122997,3444
E1,40000,196463,3445
C1,3000,176078,3446
F1,3000,11081,3447
B1,40000,68561,3448
F1,3000,45749,3449
B1,3000,139459,3450
B1,40000,150533,3451
B1,3000,271832,3452
E1,40000,13563,3453
E1,3000,162721,3454
C1,3000,268677,3455
C1,40000,22154,3456
D1,40000,183675,3457
F1,40000,75507,3458
B1,3000,261202,3459
E1,3000,131264,3460
F1,3000,262322,3461
F1,40000,215754,3462
C1,3000,83011,3463
D1,3000,216308,3464
A1,40000,167837,3465
C1,3000,36467,3466
C1,3000,60191,3467
C1,3000,45899,3468
B1,40000,275010,3469
B1,3000,287415,3470
B1,3000,175033,3471
B1,3000,74386,3472
A1,40000,190134,3473
D1,40000,57404,3474
C1,40000,144486,3475
C1,3000,285876,3476
F1,3000,238566,3477
E1,40000,281978,3478
B1,40000,190433,3479
C1,40000,255572,3480
B1,40000,54975,3481
D1,40000,161622,3482
F1,3000,75655,3483
C1,40000,299944,3484
A1,40000,289714,3485
E1,40000,138883,3486
A1,40000,233239,3487
C1,3000,81490,3488
C1,40000,103095,3489
E1,3000,92600,3490
B1,40000,276884,3491
D1,40000,246473,3492
D1,3000,199880,3493
B1,40000,267918,3494
F1,3000,245086,3495
E1,3000,94273,3496
C1,3000,131184,3497
D1,40000,84802,3498
D1,3000,284116,3499
F1,3000,279235,3500
C1,40000,1499,3501
B1,3000,121268,3502
E1,40000,36560,3503
C1,3000,174229,3504
C1,3000,261492,3505
D1,3000,81351,3506
B1,40000,105943,3507
F1,40000,170595,3508
E1,40000,170546,3509
C1,3000,225871,3510
E1,40000,97425,3511
E1,40000,269538,3512
C1,3000,185458,3513
A1,40000,294056,3514
A1,3000,97264,3515
C1,40000,196825,3516
B1,40000,195338,3517
A1,3000,150821,3518
F1,3000,161250,3519
C1,40000,226576,3520
B1,40000,22843,3521
E1,40000,195257,3522
A1,3000,217037,3523
C1,40000,133918,3524
C1,40000,98725,3525
D1,40000,11090,3526
A1,40000,267373,3527
F1,3000,20303,3528
C1,3000,291937,3529
B1,3000,143257,3530
F1,40000,3908,3531
F1,3000,214615,3532
A1,3000,251470,3533
A1,40000,201194,3534
E1,40000,93253,3535
D1,40000,290674,3536
C1,3000,165196,3537
B1,40000,122755,3538
F1,40000,257972,3539
B1,40000,198323,3540
F1,40000,279813,3541
E1,3000,139668,3542
A1,3000,258587,3543
E1,40000,1825,3544
B1,3000,28313,3545
D1,40000,23635,3546
B1,3000,59773,3547
F1,40000,94582,3548
E1,3000,228005,3549
D1,3000,90933,3550
C1,40000,214730,3551
A1,40000,111715,3552
A1,40000,32449,3553
B1,3000,239889,3554
A1,40000,254694,3555
B1,40000,25748,3556
D1,40000,222799,3557
C1,40000,134777,3558
F1,40000,227213,3559
C1,40000,219451,3560
C1,40000,57436,3561
F1,3000,167387,3562
B1,40000,78443,3563
E1,40000,292472,3564
C1,40000,94378,3565
B1,3000,255446,3566
F1,3000,233811,3567
F1,3000,294212,3568
D1,3000,39232,3569
E1,3000,195071,3570
C1,3000,150112,3571
A1,40000,91350,3572
A1,3000,15574,3573
D1,3000,111597,3574
B1,40000,102636,3575
B1,3000,73688,3576
F1,40000,279547,3577
F1,40000,76663,3578
D1,40000,59339,3579
A1,3000,240837,3580
C1,3000,217631,3581
D1,3000,281729,3582
A1,40000,154635,3583
D1,40000,267116,3584
D1,40000,176330,3585
B1,40000,189695,3586
B1,40000,122406,3587
E1,40000,181833,3588
C1,3000,46919,3589
F1,40000,187632,3590
F1,3000,116594,3591
C1,3000,11475,3592
D1,40000,256381,3593
C1,40000,279427,3594
D1,40000,127746,3595
A1,40000,145537,3596
B1,3000,88089,3597
D1,3000,97879,3598
E1,40000,130852,3599
D1,3000,209079,3600
A1,40000,29585,3601
C1,40000,41576,3602
B1,40000,217605,3603
E1,40000,116902,3604
E1,3000,232054,3605
C1,40000,103179,3606
C1,3000,173858,3607
B1,40000,201344,3608
D1,40000,286224,3609
B1,40000,103814,3610
B1,40000,275742,3611
C1,3000,81637,3612
D1,3000,230822,3613
C1,40000,109703,3614
C1,40000,209382,3615
E1,3000,147914,3616
D1,40000,213652,3617
D1,40000,10726,3618
B1,40000,299043,3619
C1,40000,153008,3620
C1,40000,296278,3621
D1,3000,1715,3622
E1,3000,214360,3623
A1,40000,224065,3624
D1,40000,166150,3625
A1,40000,128057,3626
C1,40000,115665,3627
C1,40000,158280,3628
A1,3000,266986,3629
B1,40000,53544,3630
C1,3000,207931,3631
B1,40000,129077,3632
C1,3000,156635,3633
F1,3000,228032,3634
F1,3000,274089,3635
A1,3000,278122,3636
C1,3000,256371,3637
F1,40000,12618,3638
A1,40000,165567,3639
B1,3000,289710,3640
C1,40000,123614,3641
F1,3000,203328,3642
F1,40000,238934,3643
E1,3000,30725,3644
F1,3000,20566,3645
C1,3000,269632,3646
F1,40000,245991,3647
A1,40000,278132,3648
F1,3000,94642,3649
E1,3000,297185,3650
F1,3000,90070,3651
C1,3000,110569,3652
B1,40000,97184,3653
A1,40000,74730,3654
B1,3000,143421,3655
A1,40000,150519,3656
D1,40000,188194,3657
A1,40000,10222,3658
C1,3000,235224,3659
E1,3000,11090,3660
E1,40000,246655,3661
A1,3000,39902,3662
E1,40000,104463,3663
B1,3000,199037,3664
E1,3000,222126,3665
E1,40000,204508,3666
A1,40000,105207,3667
C1,40000,58019,3668
E1,3000,6308,3669
F1,40000,131473,3670
D1,40000,45625,3671
F1,40000,91123,3672
C1,40000,199286,3673
D1,40000,294865,3674
D1,3000,171424,3675
B1,3000,81101,3676
F1,40000,6339,3677
A1,40000,222912,3678
C1,40000,275258,3679
E1,40000,24353,3680
B1,3000,286432,3681
D1,3000,115833,3682
C1,40000,197148,3683
B1,40000,32025,3684
A1,40000,287476,3685
F1,3000,244995,3686
E1,40000,244331,3687
B1,3000,280714,3688
A1,3000,173252,3689
A1,40000,247115,3690
F1,3000,271726,3691
D1,3000,154097,3692
F1,40000,295847,3693
A1,40000,185727,3694
E1,3000,40176,3695
B1,40000,292258,3696
F1,3000,40937,3697
C1,3000,295251,3698
F1,40000,67460,3699
F1,3000,121898,3700
C1,3000,32543,3701
F1,3000,282326,3702
E1,3000,243474,3703
B1,40000,180615,3704
C1,3000,253184,3705
E1,3000,50715,3706
B1,3000,2250,3707
F1,40000,149553,3708
B1,40000,9195,3709
C1,40000,299376,3710
D1,3000,108587,3711
F1,40000,32761,3712
C1,3000,130654,3713
A1,40000,61247,3714
C1,3000,282831,3715
A1,40000,34976,3716
B1,40000,272551,3717
A1,3000,44002,3718
D1,3000,75815,3719
F1,40000,288448,3720
D1,3000,141766,3721
E1,40000,253307,3722
A1,3000,198637,3723
F1,40000,75944,3724
B1,3000,145771,3725
B1,3000,128945,3726
B1,40000,278068,3727
C1,3000,138161,3728
A1,3000,196762,3729
